source_path,source_full_url,parsed_name,parsed_city,parsed_specialty,best_candidate,candidate_address,navoria_target_url,match_score,second_best_score,status
/hausarzt/netphen/kinderarztpraxis-turian-westphal-ehemals-koch-netphen,https://rzte-online.vercel.app/hausarzt/netphen/kinderarztpraxis-turian-westphal-ehemals-koch-netphen,turian westphal koch netphen,netphen,hausarzt,Marien Ambulant - Frauenheilkunde Netphen / Sabine Hartmann/Dr. med. Carola Weber/Mireille C. Bangue,"Lahnstraße 48, 57250 Netphen",https://navoria.de/praxis/netphen/marien-ambulant-frauenheilkunde-netphen-sabine-hartmanndr-med-carola-webermireil-PxRXVc,0.510,0.386,REVIEW
/arzt/holzgerlingen/dr-med-dagmar-hofsss-bock-holzgerlingen,https://rzte-online.vercel.app/arzt/holzgerlingen/dr-med-dagmar-hofsss-bock-holzgerlingen,dagmar hofsss bock holzgerlingen,holzgerlingen,arzt,Dr. med. Dagmar Hofsäss-Bock,"Böblinger Str. 2, 71088 Holzgerlingen",https://navoria.de/praxis/holzgerlingen/dr-med-dagmar-hofsaess-bock-i8xtEk,0.706,,REVIEW
/hausarzt/freiburg/dr-med-stefan-rahner-freiburg,https://rzte-online.vercel.app/hausarzt/freiburg/dr-med-stefan-rahner-freiburg,stefan rahner freiburg,freiburg,hausarzt,Dr. med. Stefan Rahner,"Lorettostraße 2, 79100 Freiburg im Breisgau-Süd",https://navoria.de/praxis/freiburg-im-breisgau/dr-med-stefan-rahner-5UBS1c,0.872,0.778,SAFE
/arzt/schwedtoder/praxisgemeinschaft-fr-urologie-zenk-roszyk-schwedtoder,https://rzte-online.vercel.app/arzt/schwedtoder/praxisgemeinschaft-fr-urologie-zenk-roszyk-schwedtoder,urologie zenk roszyk schwedt oder,schwedt-oder,arzt,,,,,,UNMATCHED
/hausarzt/schwerin/dr-med-torsten-dahlmann-schwerin,https://rzte-online.vercel.app/hausarzt/schwerin/dr-med-torsten-dahlmann-schwerin,torsten dahlmann schwerin,schwerin,hausarzt,,,,,,UNMATCHED
/hausarzt/witten/dr-berg-witten,https://rzte-online.vercel.app/hausarzt/witten/dr-berg-witten,berg witten,witten,hausarzt,Dr. Berg,"Beethovenstraße 14, 58452 Witten",https://navoria.de/praxis/witten/dr-berg-8qwF7k,0.825,0.774,REVIEW
/augenarzt/fritzlar/drmed-jrg-bgeholz-fritzlar,https://rzte-online.vercel.app/augenarzt/fritzlar/drmed-jrg-bgeholz-fritzlar,jrg bgeholz fritzlar,fritzlar,augenarzt,,,,,,UNMATCHED
/hausarzt/oberndorf/herr-m-d-univ-damaskus-leon-darwisch-oberndorf,https://rzte-online.vercel.app/hausarzt/oberndorf/herr-m-d-univ-damaskus-leon-darwisch-oberndorf,damaskus leon darwisch oberndorf,oberndorf,hausarzt,,,,,,UNMATCHED
/hausarzt/reutlingen/herr-dr-med-till-reckert-reutlingen,https://rzte-online.vercel.app/hausarzt/reutlingen/herr-dr-med-till-reckert-reutlingen,till reckert reutlingen,reutlingen,hausarzt,Herr Dr. med. Till Reckert,"Lederstraße 118, 72764 Reutlingen",https://navoria.de/praxis/reutlingen/herr-dr-med-till-reckert-SWBpFs,0.872,0.712,SAFE
/hausarzt/freiberg/herr-dr-med-sigurd-bochmann-freiberg,https://rzte-online.vercel.app/hausarzt/freiberg/herr-dr-med-sigurd-bochmann-freiberg,sigurd bochmann freiberg,freiberg,hausarzt,,,,,,UNMATCHED
/hausarzt/eichstaett/dr-med-margret-bauer-eichsttt,https://rzte-online.vercel.app/hausarzt/eichstaett/dr-med-margret-bauer-eichsttt,margret bauer eichstaett,eichstaett,hausarzt,Internistisches Zentrum Eichstätt,"Weißenburger Str. 13, 85072 Eichstätt",https://navoria.de/praxis/eichstaett/internistisches-zentrum-eichstaett-3b09-k,0.584,0.358,REVIEW
/hausarzt/solingen/drmed-hans-peter-holbeck-solingen,https://rzte-online.vercel.app/hausarzt/solingen/drmed-hans-peter-holbeck-solingen,hans peter holbeck solingen,solingen,hausarzt,Dr.med. Hans-Peter Holbeck,"Gräfrather Markt 6, 42653 Solingen",https://navoria.de/praxis/solingen/drmed-hans-peter-holbeck-mTPUdI,0.930,0.553,SAFE
/arzt/erkner/thorsten-kruse-facharzt-fuer-innere-medizin-8836,https://rzte-online.vercel.app/arzt/erkner/thorsten-kruse-facharzt-fuer-innere-medizin-8836,thorsten kruse medizin,erkner,arzt,,,,,,UNMATCHED
/orthopaede/ottweiler/drmed-axel-wolf-facharzt-fr-orthopdie-ottweiler,https://rzte-online.vercel.app/orthopaede/ottweiler/drmed-axel-wolf-facharzt-fr-orthopdie-ottweiler,axel wolf ottweiler,ottweiler,orthopaede,,,,,,UNMATCHED
/hausarzt/beelitz/frau-dipl-med-ramona-wendland-beelitz,https://rzte-online.vercel.app/hausarzt/beelitz/frau-dipl-med-ramona-wendland-beelitz,ramona wendland beelitz,beelitz,hausarzt,,,,,,UNMATCHED
/arzt/lohr/herr-dr-med-dirk-trautvetter-lohr,https://rzte-online.vercel.app/arzt/lohr/herr-dr-med-dirk-trautvetter-lohr,dirk trautvetter lohr,lohr,arzt,,,,,,UNMATCHED
/hausarzt/greifswald/drmed-mathias-meyer-facharzt-fr-allgemeinmedizin-greifswald,https://rzte-online.vercel.app/hausarzt/greifswald/drmed-mathias-meyer-facharzt-fr-allgemeinmedizin-greifswald,mathias meyer greifswald,greifswald,hausarzt,,,,,,UNMATCHED
/hausarzt/haseluenne/drmed-andreas-euler-haselnne,https://rzte-online.vercel.app/hausarzt/haseluenne/drmed-andreas-euler-haselnne,andreas euler haseluenne,haseluenne,hausarzt,,,,,,UNMATCHED
/hausarzt/mittweida/dr-steffen-schreiber-mittweida,https://rzte-online.vercel.app/hausarzt/mittweida/dr-steffen-schreiber-mittweida,steffen schreiber mittweida,mittweida,hausarzt,,,,,,UNMATCHED
/hausarzt/petersberg/herr-dr-med-michael-harre-petersberg,https://rzte-online.vercel.app/hausarzt/petersberg/herr-dr-med-michael-harre-petersberg,michael harre petersberg,petersberg,hausarzt,,,,,,UNMATCHED
/arzt/bautzen/dr-med-markus-hentschel-bautzen,https://rzte-online.vercel.app/arzt/bautzen/dr-med-markus-hentschel-bautzen,markus hentschel bautzen,bautzen,arzt,,,,,,UNMATCHED
/hausarzt/philippsburg/frau-dr-med-annette-weik-scheurer-philippsburg,https://rzte-online.vercel.app/hausarzt/philippsburg/frau-dr-med-annette-weik-scheurer-philippsburg,annette weik scheurer philippsburg,philippsburg,hausarzt,,,,,,UNMATCHED
/hausarzt/luedenscheid/herr-dr-med-volker-budde-ldenscheid,https://rzte-online.vercel.app/hausarzt/luedenscheid/herr-dr-med-volker-budde-ldenscheid,volker budde luedenscheid,luedenscheid,hausarzt,,,,,,UNMATCHED
/hausarzt/buchen-odenwald/herr-helmut-koenig-5360,https://rzte-online.vercel.app/hausarzt/buchen-odenwald/herr-helmut-koenig-5360,helmut koenig,buchen-odenwald,hausarzt,,,,,,UNMATCHED
/arzt/eschwege/herr-dr-med-roman-ergang-eschwege,https://rzte-online.vercel.app/arzt/eschwege/herr-dr-med-roman-ergang-eschwege,roman ergang eschwege,eschwege,arzt,,,,,,UNMATCHED
/hausarzt/giessen/herr-dr-med-jrgen-fhrer-gieen,https://rzte-online.vercel.app/hausarzt/giessen/herr-dr-med-jrgen-fhrer-gieen,jrgen fhrer giessen,giessen,hausarzt,,,,,,UNMATCHED
/hausarzt/ahaus/dr-barbara-tielkes-ahaus,https://rzte-online.vercel.app/hausarzt/ahaus/dr-barbara-tielkes-ahaus,barbara tielkes ahaus,ahaus,hausarzt,,,,,,UNMATCHED
/hausarzt/sulzbach-rosenberg/claudius-rothbauer-sulzbach-rosenberg,https://rzte-online.vercel.app/hausarzt/sulzbach-rosenberg/claudius-rothbauer-sulzbach-rosenberg,claudius rothbauer sulzbach rosenberg,sulzbach-rosenberg,hausarzt,,,,,,UNMATCHED
/hausarzt/baunatal/michael-frlich-baunatal,https://rzte-online.vercel.app/hausarzt/baunatal/michael-frlich-baunatal,michael frlich baunatal,baunatal,hausarzt,Einhorn Apotheke Baunatal,"Marktpl. 16, 34225 Baunatal",https://navoria.de/praxis/baunatal/einhorn-apotheke-baunatal-0tLK0g,0.560,0.533,REVIEW
/hausarzt/eberswalde/dr-med-konstantin-zellmer-eberswalde,https://rzte-online.vercel.app/hausarzt/eberswalde/dr-med-konstantin-zellmer-eberswalde,konstantin zellmer eberswalde,eberswalde,hausarzt,,,,,,UNMATCHED
/zahnarzt/landau/frau-prof-dr-med-dent-claudia-reicheneder-landau,https://rzte-online.vercel.app/zahnarzt/landau/frau-prof-dr-med-dent-claudia-reicheneder-landau,claudia reicheneder landau,landau,zahnarzt,,,,,,UNMATCHED
/arzt/loebau/herr-dipl-med-helmer-hache-lbau,https://rzte-online.vercel.app/arzt/loebau/herr-dipl-med-helmer-hache-lbau,helmer hache loebau,loebau,arzt,,,,,,UNMATCHED
/augenarzt/frankenbergsachsen/dr-ute-hunger-frankenbergsachsen,https://rzte-online.vercel.app/augenarzt/frankenbergsachsen/dr-ute-hunger-frankenbergsachsen,ute hunger frankenbergsachsen,frankenbergsachsen,augenarzt,Dipl.Med. Barbara Eichinger,"Baderberg 2, 09669 Frankenberg/Sachsen",https://navoria.de/praxis/frankenbergsachsen/diplmed-barbara-eichinger-0M9xMo,0.503,0.366,REVIEW
/hausarzt/bargteheide/drmedsandra-nagel-bargteheide,https://rzte-online.vercel.app/hausarzt/bargteheide/drmedsandra-nagel-bargteheide,drmedsandra nagel bargteheide,bargteheide,hausarzt,,,,,,UNMATCHED
/hausarzt/eschborn/doctor-ivona-djoric-eschborn,https://rzte-online.vercel.app/hausarzt/eschborn/doctor-ivona-djoric-eschborn,ivona djoric eschborn,eschborn,hausarzt,,,,,,UNMATCHED
/arzt/luedenscheid/herr-dr-med-dietrich-kmpfe-ldenscheid,https://rzte-online.vercel.app/arzt/luedenscheid/herr-dr-med-dietrich-kmpfe-ldenscheid,dietrich kmpfe luedenscheid,luedenscheid,arzt,,,,,,UNMATCHED
/augenarzt/balve/dr-med-theodor-vorhoff-balve,https://rzte-online.vercel.app/augenarzt/balve/dr-med-theodor-vorhoff-balve,theodor vorhoff balve,balve,augenarzt,,,,,,UNMATCHED
/hausarzt/itzehoe/hausarztpraxis-aust-itzehoe,https://rzte-online.vercel.app/hausarzt/itzehoe/hausarztpraxis-aust-itzehoe,aust itzehoe,itzehoe,hausarzt,,,,,,UNMATCHED
/hausarzt/hennef/drmed-manfred-maylahn-praktischer-arzt-hennef,https://rzte-online.vercel.app/hausarzt/hennef/drmed-manfred-maylahn-praktischer-arzt-hennef,manfred maylahn arzt hennef,hennef,hausarzt,,,,,,UNMATCHED
/hausarzt/gera/drmed-susanna-remmler-gera,https://rzte-online.vercel.app/hausarzt/gera/drmed-susanna-remmler-gera,susanna remmler gera,gera,hausarzt,Dr.med. Susanna Remmler,"Johannes-R.-Becher-Straße 1/1. Etage, 07546 Gera-Bieblach",https://navoria.de/praxis/gera/drmed-susanna-remmler-L-GLcI,0.872,0.778,SAFE
/hausarzt/goerlitz/frau-dr-med-elisabeth-domsgen-grlitz,https://rzte-online.vercel.app/hausarzt/goerlitz/frau-dr-med-elisabeth-domsgen-grlitz,elisabeth domsgen goerlitz,goerlitz,hausarzt,,,,,,UNMATCHED
/hausarzt/fuerstenwaldespree/frau-dr-med-brnig-frstenwaldespree,https://rzte-online.vercel.app/hausarzt/fuerstenwaldespree/frau-dr-med-brnig-frstenwaldespree,brnig fuerstenwalde spree,fuerstenwalde-spree,hausarzt,,,,,,UNMATCHED
/hausarzt/soest/dr-med-barbara-knollmann-soest,https://rzte-online.vercel.app/hausarzt/soest/dr-med-barbara-knollmann-soest,barbara knollmann soest,soest,hausarzt,Dermazentrum Soest,"Marktstraße 12, 59494 Soest",https://navoria.de/praxis/soest/dermazentrum-soest-Od3xwQ,0.541,0.520,REVIEW
/hausarzt/wismar/dr-romy-kujat-wismar,https://rzte-online.vercel.app/hausarzt/wismar/dr-romy-kujat-wismar,romy kujat wismar,wismar,hausarzt,,,,,,UNMATCHED
/hausarzt/ebersbach/frau-dr-med-danijela-arizanovic-ebersbach,https://rzte-online.vercel.app/hausarzt/ebersbach/frau-dr-med-danijela-arizanovic-ebersbach,danijela arizanovic ebersbach,ebersbach,hausarzt,,,,,,UNMATCHED
/hausarzt/bad-waldsee/herr-dr-hc-ulf-michael-deckers,https://rzte-online.vercel.app/hausarzt/bad-waldsee/herr-dr-hc-ulf-michael-deckers,ulf michael deckers,bad-waldsee,hausarzt,,,,,,UNMATCHED
/hausarzt/loeningen/medizinisches-versorgungszhasetal-lningen-lningen,https://rzte-online.vercel.app/hausarzt/loeningen/medizinisches-versorgungszhasetal-lningen-lningen,versorgungszhasetal loeningen loeningen,loeningen,hausarzt,,,,,,UNMATCHED
/arzt/erndtebrueck/praxis-said-moshref-erndtebrck,https://rzte-online.vercel.app/arzt/erndtebrueck/praxis-said-moshref-erndtebrck,said moshref erndtebrueck,erndtebrueck,arzt,,,,,,UNMATCHED
/hausarzt/frankfurt/dr-med-cpanijel-rath-fachrztin-f-allgemeinmedizin-frankfurt,https://rzte-online.vercel.app/hausarzt/frankfurt/dr-med-cpanijel-rath-fachrztin-f-allgemeinmedizin-frankfurt,cpanijel rath frankfurt,frankfurt,hausarzt,Orthopädie Frankfurt,"Ziegelhüttenweg 1-3, 60598 Frankfurt am Main",https://navoria.de/praxis/frankfurt-am-main/orthopaedie-frankfurt-HW0A7g,0.778,0.649,REVIEW
/hausarzt/freital/dipl-med-kerstin-steinbach-freital,https://rzte-online.vercel.app/hausarzt/freital/dipl-med-kerstin-steinbach-freital,kerstin steinbach freital,freital,hausarzt,Dipl.Med. Karsten Freund,"Dresdner Str. 111, 01705 Freital",https://navoria.de/praxis/freital/diplmed-karsten-freund-8WFlNg,0.526,0.496,REVIEW
/hausarzt/gruenstadt/dr-med-carsten-blume-grnstadt,https://rzte-online.vercel.app/hausarzt/gruenstadt/dr-med-carsten-blume-grnstadt,carsten blume gruenstadt,gruenstadt,hausarzt,,,,,,UNMATCHED
/kinderarzt/isny/dr-med-alexander-moch-isny,https://rzte-online.vercel.app/kinderarzt/isny/dr-med-alexander-moch-isny,alexander moch isny,isny,kinderarzt,,,,,,UNMATCHED
/hausarzt/clausthal-zellerfeld/frau-dr-med-friederike-bahr-clausthal-zellerfeld,https://rzte-online.vercel.app/hausarzt/clausthal-zellerfeld/frau-dr-med-friederike-bahr-clausthal-zellerfeld,friederike bahr clausthal zellerfeld,clausthal-zellerfeld,hausarzt,,,,,,UNMATCHED
/hausarzt/goslar/herr-dr-med-andreas-eisenhardt-goslar,https://rzte-online.vercel.app/hausarzt/goslar/herr-dr-med-andreas-eisenhardt-goslar,andreas eisenhardt goslar,goslar,hausarzt,,,,,,UNMATCHED
/hausarzt/bueren/dr-pikrun-bren,https://rzte-online.vercel.app/hausarzt/bueren/dr-pikrun-bren,pikrun bueren,bueren,hausarzt,,,,,,UNMATCHED
/arzt/loebau/dipl-med-anke-siegert-lbau,https://rzte-online.vercel.app/arzt/loebau/dipl-med-anke-siegert-lbau,anke siegert loebau,loebau,arzt,,,,,,UNMATCHED
/hausarzt/neuberg/drmed-peter-rdiger-tippe-facharzt-fr-allgemeinmedizin-neuberg,https://rzte-online.vercel.app/hausarzt/neuberg/drmed-peter-rdiger-tippe-facharzt-fr-allgemeinmedizin-neuberg,peter rdiger tippe neuberg,neuberg,hausarzt,,,,,,UNMATCHED
/hausarzt/wiesbaden/herr-olav-heringer-wiesbaden,https://rzte-online.vercel.app/hausarzt/wiesbaden/herr-olav-heringer-wiesbaden,olav heringer wiesbaden,wiesbaden,hausarzt,Frau Dr. med. Heike Sturm - Wiesbaden,"Heinrich-Zille-Straße 29, 65201 Wiesbaden-Schierstein",https://navoria.de/praxis/wiesbaden/frau-dr-med-heike-sturm-wiesbaden-5H4rjM,0.614,0.610,REVIEW
/hausarzt/felsberg/frau-dr-med-karin-schte-felsberg,https://rzte-online.vercel.app/hausarzt/felsberg/frau-dr-med-karin-schte-felsberg,karin schte felsberg,felsberg,hausarzt,,,,,,UNMATCHED
/hausarzt/gummersbach/hausarztpraxis-dr-medicina-d-toma-gummersbach,https://rzte-online.vercel.app/hausarzt/gummersbach/hausarztpraxis-dr-medicina-d-toma-gummersbach,toma gummersbach,gummersbach,hausarzt,,,,,,UNMATCHED
/hausarzt/versmold/herr-alexander-sinica-versmold,https://rzte-online.vercel.app/hausarzt/versmold/herr-alexander-sinica-versmold,alexander sinica versmold,versmold,hausarzt,,,,,,UNMATCHED
/hausarzt/mannheim/prof-dr-med-manfred-hensel-mannheim,https://rzte-online.vercel.app/hausarzt/mannheim/prof-dr-med-manfred-hensel-mannheim,manfred hensel mannheim,mannheim,hausarzt,Z R D Mannheim,"Collinistraße 11, 68161 Mannheim-Oststadt",https://navoria.de/praxis/mannheim/z-r-d-mannheim-IThvGw,0.778,0.638,REVIEW
/arzt/munster/dr-susanne-hrter-munster,https://rzte-online.vercel.app/arzt/munster/dr-susanne-hrter-munster,susanne hrter munster,munster,arzt,,,,,,UNMATCHED
/hausarzt/beckum/dr-med-hans-thomas-thompson,https://rzte-online.vercel.app/hausarzt/beckum/dr-med-hans-thomas-thompson,hans thomas thompson,beckum,hausarzt,,,,,,UNMATCHED
/hausarzt/loebau/praxis-gries-mudr-ohera-lbau,https://rzte-online.vercel.app/hausarzt/loebau/praxis-gries-mudr-ohera-lbau,gries ohera loebau,loebau,hausarzt,,,,,,UNMATCHED
/hausarzt/rostock/frau-dipl-med-susanne-decker-rostock,https://rzte-online.vercel.app/hausarzt/rostock/frau-dipl-med-susanne-decker-rostock,susanne decker rostock,rostock,hausarzt,Frau Dipl.-Med. Susanne Decker,"Wismarsche Str. 32, 18057 Rostock",https://navoria.de/praxis/rostock/frau-dipl-med-susanne-decker-Y_LIIM,0.872,0.611,SAFE
/hausarzt/jessen/dr-med-stefan-kluge-dr-med-dirk-stanitz-jessen,https://rzte-online.vercel.app/hausarzt/jessen/dr-med-stefan-kluge-dr-med-dirk-stanitz-jessen,stefan kluge dirk stanitz jessen,jessen,hausarzt,,,,,,UNMATCHED
/hausarzt/emmerich/herr-dariusz-markowski-emmerich,https://rzte-online.vercel.app/hausarzt/emmerich/herr-dariusz-markowski-emmerich,dariusz markowski emmerich,emmerich,hausarzt,,,,,,UNMATCHED
/hausarzt/celle/frau-dr-med-gisela-winterhoff-celle,https://rzte-online.vercel.app/hausarzt/celle/frau-dr-med-gisela-winterhoff-celle,gisela winterhoff celle,celle,hausarzt,,,,,,UNMATCHED
/hausarzt/bad-wurzach/dr-bernd-lindenmaier-bad,https://rzte-online.vercel.app/hausarzt/bad-wurzach/dr-bernd-lindenmaier-bad,bernd lindenmaier bad,bad-wurzach,hausarzt,,,,,,UNMATCHED
/augenarzt/schneeberg/herr-dr-med-thomas-windisch-schneeberg,https://rzte-online.vercel.app/augenarzt/schneeberg/herr-dr-med-thomas-windisch-schneeberg,thomas windisch schneeberg,schneeberg,augenarzt,,,,,,UNMATCHED
/hausarzt/borken-hessen/dr-med-sabine-hess-fachaerztin-f-allgemeinmedizin-2076,https://rzte-online.vercel.app/hausarzt/borken-hessen/dr-med-sabine-hess-fachaerztin-f-allgemeinmedizin-2076,sabine hess,borken-hessen,hausarzt,,,,,,UNMATCHED
/hausarzt/cloppenburg/arztpraxis-tatjana-tissen-und-katharina-inomjonov-cloppenburg,https://rzte-online.vercel.app/hausarzt/cloppenburg/arztpraxis-tatjana-tissen-und-katharina-inomjonov-cloppenburg,tatjana tissen katharina inomjonov cloppenburg,cloppenburg,hausarzt,,,,,,UNMATCHED
/hausarzt/cottbus/herr-dr-med-andreas-pietzko-cottbus,https://rzte-online.vercel.app/hausarzt/cottbus/herr-dr-med-andreas-pietzko-cottbus,andreas pietzko cottbus,cottbus,hausarzt,Herr Dr. med. Andreas Pietzko,"Süd 10, Gerhart-Hauptmann-Straße 15, 03044 Cottbus-Ärztehaus Nord",https://navoria.de/praxis/cottbus/herr-dr-med-andreas-pietzko-jSzg7c,0.872,0.653,SAFE
/hausarzt/betzdorf/drmed-rainer-banzhaf-facharzt-fr-allgemeinmedizin-betzdorf,https://rzte-online.vercel.app/hausarzt/betzdorf/drmed-rainer-banzhaf-facharzt-fr-allgemeinmedizin-betzdorf,rainer banzhaf betzdorf,betzdorf,hausarzt,Marien Ambulant - Kardiologische Praxis Betzdorf (Fabian Quirmbach und Denny Kristianto),"Gontermannstraße 20, 57518 Betzdorf",https://navoria.de/praxis/betzdorf/marien-ambulant-kardiologische-praxis-betzdorf-fabian-quirmbach-und-denny-kristi-qmqJ_o,0.504,,REVIEW
/hausarzt/frankenberg-eder/dr-ulrike-ursula-eckel,https://rzte-online.vercel.app/hausarzt/frankenberg-eder/dr-ulrike-ursula-eckel,ulrike ursula eckel,frankenberg-eder,hausarzt,,,,,,UNMATCHED
/arzt/esslingen-am-neckar/herr-dr-med-georg-mayer,https://rzte-online.vercel.app/arzt/esslingen-am-neckar/herr-dr-med-georg-mayer,georg mayer,esslingen-am-neckar,arzt,Herr Dr. med. Georg Mayer,"Ottilienpl. 15, 73728 Esslingen am Neckar",https://navoria.de/praxis/esslingen-am-neckar/herr-dr-med-georg-mayer-AbyyC0,0.965,0.596,SAFE
/hausarzt/grevenbroich/frau-monika-plug-gnther-grevenbroich,https://rzte-online.vercel.app/hausarzt/grevenbroich/frau-monika-plug-gnther-grevenbroich,monika plug gnther grevenbroich,grevenbroich,hausarzt,meine Praxis-Neuss Grevenbroich-Neukirchen,"Roseller Str. 31, 41516 Grevenbroich-Neukirchen",https://navoria.de/praxis/grevenbroich/meine-praxis-neuss-grevenbroich-neukirchen-s7FPHM,0.539,0.513,REVIEW
/hausarzt/bautzen/dr-med-ekkehard-seeliger-facharzt-fuer-allgemeinmedizin,https://rzte-online.vercel.app/hausarzt/bautzen/dr-med-ekkehard-seeliger-facharzt-fuer-allgemeinmedizin,ekkehard seeliger,bautzen,hausarzt,,,,,,UNMATCHED
/hausarzt/giengen/praxis-dr-softic-giengen,https://rzte-online.vercel.app/hausarzt/giengen/praxis-dr-softic-giengen,softic giengen,giengen,hausarzt,,,,,,UNMATCHED
/hausarzt/bergisch-gladbach/dr-annette-knoll-9721,https://rzte-online.vercel.app/hausarzt/bergisch-gladbach/dr-annette-knoll-9721,annette knoll,bergisch-gladbach,hausarzt,Dr. Annette Knoll,"Hauptstraße 218-220, 51465 Bergisch Gladbach",https://navoria.de/praxis/bergisch-gladbach/dr-annette-knoll-ryMrJ4,1.000,0.631,SAFE
/hausarzt/sendenhorst/dr-udo-hecke-sendenhorst,https://rzte-online.vercel.app/hausarzt/sendenhorst/dr-udo-hecke-sendenhorst,udo hecke sendenhorst,sendenhorst,hausarzt,St. Josef-Stift Sendenhorst,"Westtor 7, 48324 Sendenhorst",https://navoria.de/praxis/sendenhorst/st-josef-stift-sendenhorst-6yZDJQ,0.584,,REVIEW
/hausarzt/gruenberg/herr-dr-med-christian-becker-grnberg,https://rzte-online.vercel.app/hausarzt/gruenberg/herr-dr-med-christian-becker-grnberg,christian becker gruenberg,gruenberg,hausarzt,,,,,,UNMATCHED
/augenarzt/versmold/dr-nicola-buch-pleitner-versmold,https://rzte-online.vercel.app/augenarzt/versmold/dr-nicola-buch-pleitner-versmold,nicola buch pleitner versmold,versmold,augenarzt,,,,,,UNMATCHED
/hausarzt/melsungen/drmed-ulrike-jehle-sinning-melsungen,https://rzte-online.vercel.app/hausarzt/melsungen/drmed-ulrike-jehle-sinning-melsungen,ulrike jehle sinning melsungen,melsungen,hausarzt,,,,,,UNMATCHED
/arzt/tharandt/myriam-mller-tharandt,https://rzte-online.vercel.app/arzt/tharandt/myriam-mller-tharandt,myriam mller tharandt,tharandt,arzt,Myriam Müller,"Roßmäßlerstraße 7, 01737 Tharandt",https://navoria.de/praxis/tharandt/myriam-mueller-pT_7_g,0.652,,REVIEW
/hausarzt/ludwigsburg/frau-dr-med-ute-jesse-ludwigsburg,https://rzte-online.vercel.app/hausarzt/ludwigsburg/frau-dr-med-ute-jesse-ludwigsburg,ute jesse ludwigsburg,ludwigsburg,hausarzt,Frau Dr. med. Ute Jesse,"Martin-Luther-Straße 79/2, 71636 Ludwigsburg",https://navoria.de/praxis/ludwigsburg/frau-dr-med-ute-jesse-kd3wKI,0.872,0.778,SAFE
/hausarzt/bad-muenstereifel/dr-thomas-kleinfeld-7663,https://rzte-online.vercel.app/hausarzt/bad-muenstereifel/dr-thomas-kleinfeld-7663,thomas kleinfeld,bad-muenstereifel,hausarzt,,,,,,UNMATCHED
/hausarzt/rheda-wiedenbrueck/praxis-m-abou-zeidan-rheda-wiedenbrck,https://rzte-online.vercel.app/hausarzt/rheda-wiedenbrueck/praxis-m-abou-zeidan-rheda-wiedenbrck,abou zeidan rheda wiedenbrck,rheda-wiedenbrueck,hausarzt,OSG Augenpraxis Rheda-Wiedenbrück,"Hauptstraße 21, 33378 Rheda-Wiedenbrück",https://navoria.de/praxis/rheda-wiedenbrueck/osg-augenpraxis-rheda-wiedenbrueck-t8u1pc,0.566,0.470,REVIEW
/hausarzt/zossen/herr-andreas-leese-zossen,https://rzte-online.vercel.app/hausarzt/zossen/herr-andreas-leese-zossen,andreas leese zossen,zossen,hausarzt,,,,,,UNMATCHED
/arzt/erkrath/frau-dr-med-maria-rita-langhorst-erkrath,https://rzte-online.vercel.app/arzt/erkrath/frau-dr-med-maria-rita-langhorst-erkrath,maria rita langhorst erkrath,erkrath,arzt,Urologie Neandertal - Praxis Erkrath,"Bergstraße 9, 40699 Erkrath-Hochdahl",https://navoria.de/praxis/erkrath/urologie-neandertal-praxis-erkrath-3Zf2o0,0.515,0.468,REVIEW
/arzt/apolda/dr-med-stefan-teweleit-fa-innere-medizin-apolda,https://rzte-online.vercel.app/arzt/apolda/dr-med-stefan-teweleit-fa-innere-medizin-apolda,stefan teweleit fa medizin apolda,apolda,arzt,Herr Dipl.-Med. Stefan Kowalik,"Goerdelerstraße 2, 99510 Apolda",https://navoria.de/praxis/apolda/herr-dipl-med-stefan-kowalik-MousqQ,0.557,0.474,REVIEW
/hausarzt/bad/herr-dr-med-rainer-eisele-bad,https://rzte-online.vercel.app/hausarzt/bad/herr-dr-med-rainer-eisele-bad,rainer eisele bad,bad,hausarzt,Dr.med. Rainer Leipert,"Hauptstraße 57-59, 74206 Bad Wimpfen",https://navoria.de/praxis/bad-wimpfen/drmed-rainer-leipert-xxZXY4,0.605,0.575,REVIEW
/hausarzt/ehingen-donau/goetz-kitzig-2066,https://rzte-online.vercel.app/hausarzt/ehingen-donau/goetz-kitzig-2066,goetz kitzig,ehingen-donau,hausarzt,,,,,,UNMATCHED
/hausarzt/gardelegen/diplmed-andreas-brendtner-gardelegen,https://rzte-online.vercel.app/hausarzt/gardelegen/diplmed-andreas-brendtner-gardelegen,andreas buerendtner gardelegen,gardelegen,hausarzt,,,,,,UNMATCHED
/hausarzt/geisenheim/dr-karin-pogorzalek-schibalski-geisenheim,https://rzte-online.vercel.app/hausarzt/geisenheim/dr-karin-pogorzalek-schibalski-geisenheim,karin pogorzalek schibalski geisenheim,geisenheim,hausarzt,,,,,,UNMATCHED
/hausarzt/muensingen/drmed-martin-brndle-mnsingen,https://rzte-online.vercel.app/hausarzt/muensingen/drmed-martin-brndle-mnsingen,martin brndle muensingen,muensingen,hausarzt,,,,,,UNMATCHED
